sym,dir,entry,exit,qty,gross,net,reason,entry_t,exit_t,exit_date,year,month
BANKINDIA,SHORT,139.66,136.86679999999998,12282,34306.08240000016,33711.33932503894,PARTIAL_PROFIT,2026-03-30 12:35:00+05:30,2026-03-30 15:00:00+05:30,2026-03-30,2026,2026-03
GMRAIRPORT,LONG,89.03,90.48,20644,29933.800000000057,29277.448188756618,TIME_EXIT,2026-04-01 10:45:00+05:30,2026-04-01 12:30:00+05:30,2026-04-01,2026,2026-04
AUBANK,LONG,879.35,878.75,2090,-1254.0000000000475,-1901.3919849540475,TIME_EXIT,2026-04-01 12:35:00+05:30,2026-04-01 14:20:00+05:30,2026-04-01,2026,2026-04
LICHSGFIN,LONG,515.5,515.35,3565,-534.7499999999189,-1182.318247036419,EOD,2026-04-01 14:25:00+05:30,2026-04-01 15:15:00+05:30,2026-04-01,2026,2026-04
BATAINDIA,LONG,702.6,699.0,2802,-10087.200000000064,-10778.179817203265,TIME_EXIT,2026-04-08 11:00:00+05:30,2026-04-08 12:45:00+05:30,2026-04-08,2026,2026-04
AUBANK,LONG,961.95,962.25,2046,613.799999999907,-80.05398358329319,TIME_EXIT,2026-04-08 12:50:00+05:30,2026-04-08 14:35:00+05:30,2026-04-08,2026,2026-04
BANKBARODA,LONG,276.23,275.84,7127,-2779.530000000308,-3472.603580593448,EOD,2026-04-08 14:40:00+05:30,2026-04-08 15:15:00+05:30,2026-04-08,2026,2026-04
BATAINDIA,LONG,714.45,712.4,2655,-5442.750000000181,-6109.745918305681,TIME_EXIT,2026-04-10 11:00:00+05:30,2026-04-10 12:45:00+05:30,2026-04-10,2026,2026-04
CUMMINSIND,LONG,5015.1,5079.9725,378,24521.804999999807,23846.64021631628,TSL,2026-04-10 12:50:00+05:30,2026-04-10 14:15:00+05:30,2026-04-10,2026,2026-04
BANKINDIA,LONG,147.65,148.0,12849,4497.149999999927,3827.206777551827,EOD,2026-04-10 14:20:00+05:30,2026-04-10 15:15:00+05:30,2026-04-10,2026,2026-04
SUNTV,LONG,630.05,626.05,3182,-12728.0,-13430.9594169052,TIME_EXIT,2026-04-15 10:40:00+05:30,2026-04-15 12:25:00+05:30,2026-04-15,2026,2026-04
APOLLOTYRE,LONG,442.45,442.2,4531,-1132.75,-1839.0007348078998,TIME_EXIT,2026-04-15 12:30:00+05:30,2026-04-15 14:15:00+05:30,2026-04-15,2026,2026-04
BALKRISIND,LONG,2264.8,2344.068,663,52554.68400000002,52010.41281201264,PARTIAL_PROFIT,2026-04-15 14:20:00+05:30,2026-04-15 15:15:00+05:30,2026-04-15,2026,2026-04
BALKRISIND,LONG,2264.8,2350.0,222,18914.399999999958,18731.778416654357,EOD,2026-04-15 14:20:00+05:30,2026-04-15 15:15:00+05:30,2026-04-15,2026,2026-04
PAGEIND,LONG,36760.0,36570.0,62,-11780.0,-12579.90865996,TIME_EXIT,2026-04-16 10:50:00+05:30,2026-04-16 12:35:00+05:30,2026-04-16,2026,2026-04
COFORGE,LONG,1318.7,1313.0,1730,-9861.000000000078,-10662.244248066077,EOD,2026-04-16 13:50:00+05:30,2026-04-16 15:15:00+05:30,2026-04-16,2026,2026-04
GODREJPROP,LONG,1840.0,1824.8,1177,-17890.400000000052,-18648.577549729653,TIME_EXIT,2026-05-06 10:50:00+05:30,2026-05-06 12:35:00+05:30,2026-05-06,2026,2026-05
BHEL,LONG,382.1,384.4,5669,13038.699999999742,12271.512931798743,TIME_EXIT,2026-05-06 12:40:00+05:30,2026-05-06 14:25:00+05:30,2026-05-06,2026,2026-05
BALKRISIND,LONG,2220.3,2229.0,975,8482.499999999822,7717.0866417448215,EOD,2026-05-06 14:30:00+05:30,2026-05-06 15:15:00+05:30,2026-05-06,2026,2026-05
SRF,LONG,2627.9,2612.4,826,-12803.0,-13564.3837610428,TIME_EXIT,2026-05-21 10:20:00+05:30,2026-05-21 12:05:00+05:30,2026-05-21,2026,2026-05
GMRAIRPORT,LONG,95.8,96.09,22682,6577.780000000142,5810.041770250662,TIME_EXIT,2026-05-21 12:10:00+05:30,2026-05-21 13:55:00+05:30,2026-05-21,2026,2026-05
CASTROLIND,LONG,183.19,182.2,11861,-11742.390000000109,-12504.842575458648,EOD,2026-05-21 14:00:00+05:30,2026-05-21 15:15:00+05:30,2026-05-21,2026,2026-05
COFORGE,LONG,1388.6,1407.0294999999999,1491,27478.384499999942,26740.801934742845,TSL,2026-05-25 10:05:00+05:30,2026-05-25 11:30:00+05:30,2026-05-25,2026,2026-05
APOLLOTYRE,LONG,388.2,387.55,5336,-3468.3999999998787,-4197.488732851879,TIME_EXIT,2026-05-25 11:35:00+05:30,2026-05-25 13:20:00+05:30,2026-05-25,2026,2026-05
BEL,LONG,420.9,421.6,4921,3444.7000000002236,2713.6982199952236,TIME_EXIT,2026-05-25 13:25:00+05:30,2026-05-25 15:10:00+05:30,2026-05-25,2026,2026-05
ASHOKLEY,SHORT,140.98,141.17,15590,-2962.0999999999644,-3737.5943973809644,EOD,2026-06-08 13:40:00+05:30,2026-06-08 15:15:00+05:30,2026-06-08,2026,2026-06
RBLBANK,LONG,363.3,363.1,5998,-1199.5999999999317,-1967.2754212671318,TIME_EXIT,2026-06-12 10:55:00+05:30,2026-06-12 12:40:00+05:30,2026-06-12,2026,2026-06
ASHOKLEY,LONG,145.81,150.7,14945,73081.0499999998,72292.0934180191,TIME_EXIT,2026-06-12 12:45:00+05:30,2026-06-12 14:30:00+05:30,2026-06-12,2026,2026-06
ASHOKLEY,LONG,151.02,152.49,14430,21212.099999999984,20437.958591458184,EOD,2026-06-12 14:35:00+05:30,2026-06-12 15:15:00+05:30,2026-06-12,2026,2026-06
TORNTPOWER,LONG,1403.6,1407.1,1875,6562.5,5633.056090875,TIME_EXIT,2026-06-15 10:35:00+05:30,2026-06-15 12:20:00+05:30,2026-06-15,2026,2026-06
BALKRISIND,LONG,2187.7,2198.9,1203,13473.600000000328,12542.159239165529,TIME_EXIT,2026-06-15 12:25:00+05:30,2026-06-15 14:10:00+05:30,2026-06-15,2026,2026-06
BALKRISIND,LONG,2199.9,2184.2,1196,-18777.200000000325,-19699.155026293924,EOD,2026-06-15 14:15:00+05:30,2026-06-15 15:15:00+05:30,2026-06-15,2026,2026-06
BANKINDIA,LONG,146.15,146.45,17964,5389.199999999693,4462.316385393293,TIME_EXIT,2026-07-03 10:25:00+05:30,2026-07-03 12:10:00+05:30,2026-07-03,2026,2026-07
ESCORTS,LONG,2970.2,2969.5,883,-618.0999999998394,-1542.2942212524395,TIME_EXIT,2026-07-03 12:15:00+05:30,2026-07-03 14:00:00+05:30,2026-07-03,2026,2026-07
LTF,LONG,327.5,327.3,8016,-1603.1999999999089,-2528.012210956709,EOD,2026-07-03 14:05:00+05:30,2026-07-03 15:15:00+05:30,2026-07-03,2026,2026-07
